n_UL	n_DX	sample	asm_name	metric	value	haplotype	asm_method	source	chromosome
1	2	TUE_02	TUE_02_01UL_02DX	Genome Completeness	96.88797829337173	haplotype2	phased_verkko	asmgene	NA
1	2	TUE_02	TUE_02_01UL_02DX	Genome Completeness	5.89456780552633	both	phased_verkko	asmgene	NA
1	2	TUE_02	TUE_02_01UL_02DX	Genome Completeness	9.3554460379866	both	unphased_verkko	asmgene	NA
2	0	TUE_02	TUE_02_02UL	Genome Completeness	94.56226812115843	haplotype1	phased_verkko	asmgene	NA
2	0	TUE_02	TUE_02_02UL	Genome Completeness	98.25571737084002	haplotype2	phased_verkko	asmgene	NA
2	0	TUE_02	TUE_02_02UL	Genome Completeness	5.592779223655795	both	phased_verkko	asmgene	NA
2	0	TUE_02	TUE_02_02UL	Genome Completeness	6.074533473614265	both	unphased_verkko	asmgene	NA
2	1	TUE_02	TUE_02_02UL_01DX	Genome Completeness	94.62041087546376	haplotype1	phased_verkko	asmgene	NA
2	1	TUE_02	TUE_02_02UL_01DX	Genome Completeness	98.40522731048232	haplotype2	phased_verkko	asmgene	NA
2	1	TUE_02	TUE_02_02UL_01DX	Genome Completeness	5.592779223655795	both	phased_verkko	asmgene	NA
2	1	TUE_02	TUE_02_02UL_01DX	Genome Completeness	6.071764771028296	both	unphased_verkko	asmgene	NA
2	2	TUE_02	TUE_02_02UL_02DX	Genome Completeness	94.5373497978847	haplotype1	phased_verkko	asmgene	NA
2	2	TUE_02	TUE_02_02UL_02DX	Genome Completeness	98.37200287945069	haplotype2	phased_verkko	asmgene	NA
2	2	TUE_02	TUE_02_02UL_02DX	Genome Completeness	5.592779223655795	both	phased_verkko	asmgene	NA
2	2	TUE_02	TUE_02_02UL_02DX	Genome Completeness	6.09668309430201	both	unphased_verkko	asmgene	NA
3	0	TUE_02	TUE_02_03UL	Genome Completeness	94.61210476770586	haplotype1	phased_verkko	asmgene	NA
3	0	TUE_02	TUE_02_03UL	Genome Completeness	98.41353341824022	haplotype2	phased_verkko	asmgene	NA
3	0	TUE_02	TUE_02_03UL	Genome Completeness	5.598316628827731	both	phased_verkko	asmgene	NA
3	0	TUE_02	TUE_02_03UL	Genome Completeness	5.97209147793344	both	unphased_verkko	asmgene	NA
3	1	TUE_02	TUE_02_03UL_01DX	Genome Completeness	94.5373497978847	haplotype1	phased_verkko	asmgene	NA
3	1	TUE_02	TUE_02_03UL_01DX	Genome Completeness	98.40522731048232	haplotype2	phased_verkko	asmgene	NA
3	1	TUE_02	TUE_02_03UL_01DX	Genome Completeness	5.637078465031287	both	phased_verkko	asmgene	NA
3	1	TUE_02	TUE_02_03UL_01DX	Genome Completeness	6.068996068442328	both	unphased_verkko	asmgene	NA
3	2	TUE_02	TUE_02_03UL_02DX	Genome Completeness	94.6508666039094	haplotype1	phased_verkko	asmgene	NA
3	2	TUE_02	TUE_02_03UL_02DX	Genome Completeness	98.36923417686472	haplotype2	phased_verkko	asmgene	NA
3	2	TUE_02	TUE_02_03UL_02DX	Genome Completeness	5.595547926241763	both	phased_verkko	asmgene	NA
3	2	TUE_02	TUE_02_03UL_02DX	Genome Completeness	5.944404452073758	both	unphased_verkko	asmgene	NA
4	0	TUE_02	TUE_02_04UL	Genome Completeness	94.61487347029181	haplotype1	phased_verkko	asmgene	NA
4	0	TUE_02	TUE_02_04UL	Genome Completeness	98.40799601306827	haplotype2	phased_verkko	asmgene	NA
4	0	TUE_02	TUE_02_04UL	Genome Completeness	5.639847167617255	both	phased_verkko	asmgene	NA
4	0	TUE_02	TUE_02_04UL	Genome Completeness	5.9111800210421395	both	unphased_verkko	asmgene	NA
4	1	TUE_02	TUE_02_04UL_01DX	Genome Completeness	94.6342543883936	haplotype1	phased_verkko	asmgene	NA
4	1	TUE_02	TUE_02_04UL_01DX	Genome Completeness	98.36646547427875	haplotype2	phased_verkko	asmgene	NA
4	1	TUE_02	TUE_02_04UL_01DX	Genome Completeness	5.648153275375159	both	phased_verkko	asmgene	NA
4	1	TUE_02	TUE_02_04UL_01DX	Genome Completeness	5.94163574948779	both	unphased_verkko	asmgene	NA
4	2	TUE_02	TUE_02_04UL_02DX	Genome Completeness	94.60656736253392	haplotype1	phased_verkko	asmgene	NA
4	2	TUE_02	TUE_02_04UL_02DX	Genome Completeness	98.34708455617698	haplotype2	phased_verkko	asmgene	NA
4	2	TUE_02	TUE_02_04UL_02DX	Genome Completeness	5.581704413311922	both	phased_verkko	asmgene	NA
4	2	TUE_02	TUE_02_04UL_02DX	Genome Completeness	5.908411318456172	both	unphased_verkko	asmgene	NA
5	0	TUE_02	TUE_02_05UL	Genome Completeness	94.73115897890249	haplotype1	phased_verkko	asmgene	NA
5	0	TUE_02	TUE_02_05UL	Genome Completeness	98.3360097458331	haplotype2	phased_verkko	asmgene	NA
5	0	TUE_02	TUE_02_05UL	Genome Completeness	5.6426158702032225	both	phased_verkko	asmgene	NA
5	0	TUE_02	TUE_02_05UL	Genome Completeness	5.811506727947284	both	unphased_verkko	asmgene	NA
5	1	TUE_02	TUE_02_05UL_01DX	Genome Completeness	94.72562157373055	haplotype1	phased_verkko	asmgene	NA
5	1	TUE_02	TUE_02_05UL_01DX	Genome Completeness	98.38307768979456	haplotype2	phased_verkko	asmgene	NA
5	1	TUE_02	TUE_02_05UL_01DX	Genome Completeness	5.5678609003820805	both	phased_verkko	asmgene	NA
5	1	TUE_02	TUE_02_05UL_01DX	Genome Completeness	5.808738025361316	both	unphased_verkko	asmgene	NA
5	2	TUE_02	TUE_02_05UL_02DX	Genome Completeness	94.62041087546376	haplotype1	phased_verkko	asmgene	NA
5	2	TUE_02	TUE_02_05UL_02DX	Genome Completeness	98.37477158203666	haplotype2	phased_verkko	asmgene	NA
5	2	TUE_02	TUE_02_05UL_02DX	Genome Completeness	5.556786090038208	both	phased_verkko	asmgene	NA
5	2	TUE_02	TUE_02_05UL_02DX	Genome Completeness	5.714602137438397	both	unphased_verkko	asmgene	NA
6	0	TUE_02	TUE_02_06UL	Genome Completeness	94.70900935821473	haplotype1	phased_verkko	asmgene	NA
6	0	TUE_02	TUE_02_06UL	Genome Completeness	98.3277036380752	haplotype2	phased_verkko	asmgene	NA
6	0	TUE_02	TUE_02_06UL	Genome Completeness	5.592779223655795	both	phased_verkko	asmgene	NA
6	0	TUE_02	TUE_02_06UL	Genome Completeness	5.808738025361316	both	unphased_verkko	asmgene	NA
6	1	TUE_02	TUE_02_06UL_01DX	Genome Completeness	94.72562157373055	haplotype1	phased_verkko	asmgene	NA
6	1	TUE_02	TUE_02_06UL_01DX	Genome Completeness	98.42737693117004	haplotype2	phased_verkko	asmgene	NA
6	1	TUE_02	TUE_02_06UL_01DX	Genome Completeness	5.592779223655795	both	phased_verkko	asmgene	NA
6	1	TUE_02	TUE_02_06UL_01DX	Genome Completeness	5.789357107259538	both	unphased_verkko	asmgene	NA
6	2	TUE_02	TUE_02_06UL_02DX	Genome Completeness	94.55949941857246	haplotype1	phased_verkko	asmgene	NA
6	2	TUE_02	TUE_02_06UL_02DX	Genome Completeness	98.43568303892796	haplotype2	phased_verkko	asmgene	NA
6	2	TUE_02	TUE_02_06UL_02DX	Genome Completeness	5.595547926241763	both	phased_verkko	asmgene	NA
6	2	TUE_02	TUE_02_06UL_02DX	Genome Completeness	5.76997618915776	both	unphased_verkko	asmgene	NA
1	0	TUE_02	TUE_02_01UL	Missing Multi-Copy Genes (%)	0.24318801089918252	haplotype1	phased_verkko	asmgene	NA
1	0	TUE_02	TUE_02_01UL	Missing Multi-Copy Genes (%)	0.20504087193460485	haplotype2	phased_verkko	asmgene	NA
1	0	TUE_02	TUE_02_01UL	Missing Multi-Copy Genes (%)	0.013623978201634857	both	phased_verkko	asmgene	NA
1	0	TUE_02	TUE_02_01UL	Missing Multi-Copy Genes (%)	0.013623978201634857	both	unphased_verkko	asmgene	NA
1	1	TUE_02	TUE_02_01UL_01DX	Missing Multi-Copy Genes (%)	0.23910081743869205	haplotype1	phased_verkko	asmgene	NA
1	1	TUE_02	TUE_02_01UL_01DX	Missing Multi-Copy Genes (%)	0.1607629427792916	haplotype2	phased_verkko	asmgene	NA
1	1	TUE_02	TUE_02_01UL_01DX	Missing Multi-Copy Genes (%)	0.013623978201634857	both	phased_verkko	asmgene	NA
1	1	TUE_02	TUE_02_01UL_01DX	Missing Multi-Copy Genes (%)	0.01498637602179842	both	unphased_verkko	asmgene	NA
1	2	TUE_02	TUE_02_01UL_02DX	Missing Multi-Copy Genes (%)	0.23910081743869205	haplotype1	phased_verkko	asmgene	NA
1	2	TUE_02	TUE_02_01UL_02DX	Missing Multi-Copy Genes (%)	0.16757493188010897	haplotype2	phased_verkko	asmgene	NA
1	2	TUE_02	TUE_02_01UL_02DX	Missing Multi-Copy Genes (%)	0.012942779291553186	both	phased_verkko	asmgene	NA
1	2	TUE_02	TUE_02_01UL_02DX	Missing Multi-Copy Genes (%)	0.016348773841961872	both	unphased_verkko	asmgene	NA
2	0	TUE_02	TUE_02_02UL	Missing Multi-Copy Genes (%)	0.18324250681198906	haplotype1	phased_verkko	asmgene	NA
2	0	TUE_02	TUE_02_02UL	Missing Multi-Copy Genes (%)	0.22002724795640327	haplotype2	phased_verkko	asmgene	NA
2	0	TUE_02	TUE_02_02UL	Missing Multi-Copy Genes (%)	0.010899182561307952	both	phased_verkko	asmgene	NA
2	0	TUE_02	TUE_02_02UL	Missing Multi-Copy Genes (%)	0.012942779291553186	both	unphased_verkko	asmgene	NA
2	1	TUE_02	TUE_02_02UL_01DX	Missing Multi-Copy Genes (%)	0.19277929155313356	haplotype1	phased_verkko	asmgene	NA
2	1	TUE_02	TUE_02_02UL_01DX	Missing Multi-Copy Genes (%)	0.19891008174386926	haplotype2	phased_verkko	asmgene	NA
2	1	TUE_02	TUE_02_02UL_01DX	Missing Multi-Copy Genes (%)	0.011580381471389622	both	phased_verkko	asmgene	NA
2	1	TUE_02	TUE_02_02UL_01DX	Missing Multi-Copy Genes (%)	0.012942779291553186	both	unphased_verkko	asmgene	NA
2	2	TUE_02	TUE_02_02UL_02DX	Missing Multi-Copy Genes (%)	0.17506811989100812	haplotype1	phased_verkko	asmgene	NA
2	2	TUE_02	TUE_02_02UL_02DX	Missing Multi-Copy Genes (%)	0.2159400544959128	haplotype2	phased_verkko	asmgene	NA
2	2	TUE_02	TUE_02_02UL_02DX	Missing Multi-Copy Genes (%)	0.012261580381471404	both	phased_verkko	asmgene	NA
2	2	TUE_02	TUE_02_02UL_02DX	Missing Multi-Copy Genes (%)	0.013623978201634857	both	unphased_verkko	asmgene	NA
3	0	TUE_02	TUE_02_03UL	Missing Multi-Copy Genes (%)	0.18664850136239786	haplotype1	phased_verkko	asmgene	NA
3	0	TUE_02	TUE_02_03UL	Missing Multi-Copy Genes (%)	0.21662125340599458	haplotype2	phased_verkko	asmgene	NA
3	0	TUE_02	TUE_02_03UL	Missing Multi-Copy Genes (%)	0.011580381471389622	both	phased_verkko	asmgene	NA
3	0	TUE_02	TUE_02_03UL	Missing Multi-Copy Genes (%)	0.011580381471389622	both	unphased_verkko	asmgene	NA
3	1	TUE_02	TUE_02_03UL_01DX	Missing Multi-Copy Genes (%)	0.17029972752043598	haplotype1	phased_verkko	asmgene	NA
3	1	TUE_02	TUE_02_03UL_01DX	Missing Multi-Copy Genes (%)	0.2377384196185286	haplotype2	phased_verkko	asmgene	NA
3	1	TUE_02	TUE_02_03UL_01DX	Missing Multi-Copy Genes (%)	0.010899182561307952	both	phased_verkko	asmgene	NA
3	1	TUE_02	TUE_02_03UL_01DX	Missing Multi-Copy Genes (%)	0.010899182561307952	both	unphased_verkko	asmgene	NA
3	2	TUE_02	TUE_02_03UL_02DX	Missing Multi-Copy Genes (%)	0.1975476839237057	haplotype1	phased_verkko	asmgene	NA
3	2	TUE_02	TUE_02_03UL_02DX	Missing Multi-Copy Genes (%)	0.21117166212534055	haplotype2	phased_verkko	asmgene	NA
3	2	TUE_02	TUE_02_03UL_02DX	Missing Multi-Copy Genes (%)	0.012261580381471404	both	phased_verkko	asmgene	NA
3	2	TUE_02	TUE_02_03UL_02DX	Missing Multi-Copy Genes (%)	0.012942779291553186	both	unphased_verkko	asmgene	NA
4	0	TUE_02	TUE_02_04UL	Missing Multi-Copy Genes (%)	0.194141689373297	haplotype1	phased_verkko	asmgene	NA
4	0	TUE_02	TUE_02_04UL	Missing Multi-Copy Genes (%)	0.2132152588555858	haplotype2	phased_verkko	asmgene	NA
4	0	TUE_02	TUE_02_04UL	Missing Multi-Copy Genes (%)	0.011580381471389622	both	phased_verkko	asmgene	NA
4	0	TUE_02	TUE_02_04UL	Missing Multi-Copy Genes (%)	0.011580381471389622	both	unphased_verkko	asmgene	NA
4	1	TUE_02	TUE_02_04UL_01DX	Missing Multi-Copy Genes (%)	0.19209809264305178	haplotype1	phased_verkko	asmgene	NA
4	1	TUE_02	TUE_02_04UL_01DX	Missing Multi-Copy Genes (%)	0.21253405994550412	haplotype2	phased_verkko	asmgene	NA
4	1	TUE_02	TUE_02_04UL_01DX	Missing Multi-Copy Genes (%)	0.01021798365122617	both	phased_verkko	asmgene	NA
4	1	TUE_02	TUE_02_04UL_01DX	Missing Multi-Copy Genes (%)	0.012261580381471404	both	unphased_verkko	asmgene	NA
4	2	TUE_02	TUE_02_04UL_02DX	Missing Multi-Copy Genes (%)	0.17506811989100812	haplotype1	phased_verkko	asmgene	NA
4	2	TUE_02	TUE_02_04UL_02DX	Missing Multi-Copy Genes (%)	0.2254768392370572	haplotype2	phased_verkko	asmgene	NA
4	2	TUE_02	TUE_02_04UL_02DX	Missing Multi-Copy Genes (%)	0.010899182561307952	both	phased_verkko	asmgene	NA
4	2	TUE_02	TUE_02_04UL_02DX	Missing Multi-Copy Genes (%)	0.010899182561307952	both	unphased_verkko	asmgene	NA
5	0	TUE_02	TUE_02_05UL	Missing Multi-Copy Genes (%)	0.19005449591280654	haplotype1	phased_verkko	asmgene	NA
5	0	TUE_02	TUE_02_05UL	Missing Multi-Copy Genes (%)	0.21253405994550412	haplotype2	phased_verkko	asmgene	NA
5	0	TUE_02	TUE_02_05UL	Missing Multi-Copy Genes (%)	0.010899182561307952	both	phased_verkko	asmgene	NA
5	0	TUE_02	TUE_02_05UL	Missing Multi-Copy Genes (%)	0.011580381471389622	both	unphased_verkko	asmgene	NA
5	1	TUE_02	TUE_02_05UL_01DX	Missing Multi-Copy Genes (%)	0.1948228882833788	haplotype1	phased_verkko	asmgene	NA
5	1	TUE_02	TUE_02_05UL_01DX	Missing Multi-Copy Genes (%)	0.21525885558583102	haplotype2	phased_verkko	asmgene	NA
5	1	TUE_02	TUE_02_05UL_01DX	Missing Multi-Copy Genes (%)	0.012261580381471404	both	phased_verkko	asmgene	NA
5	1	TUE_02	TUE_02_05UL_01DX	Missing Multi-Copy Genes (%)	0.012261580381471404	both	unphased_verkko	asmgene	NA
5	2	TUE_02	TUE_02_05UL_02DX	Missing Multi-Copy Genes (%)	0.1818801089918256	haplotype1	phased_verkko	asmgene	NA
5	2	TUE_02	TUE_02_05UL_02DX	Missing Multi-Copy Genes (%)	0.20163487738419617	haplotype2	phased_verkko	asmgene	NA
5	2	TUE_02	TUE_02_05UL_02DX	Missing Multi-Copy Genes (%)	0.010899182561307952	both	phased_verkko	asmgene	NA
5	2	TUE_02	TUE_02_05UL_02DX	Missing Multi-Copy Genes (%)	0.012261580381471404	both	unphased_verkko	asmgene	NA
6	0	TUE_02	TUE_02_06UL	Missing Multi-Copy Genes (%)	0.19618528610354224	haplotype1	phased_verkko	asmgene	NA
6	0	TUE_02	TUE_02_06UL	Missing Multi-Copy Genes (%)	0.20912806539509532	haplotype2	phased_verkko	asmgene	NA
6	0	TUE_02	TUE_02_06UL	Missing Multi-Copy Genes (%)	0.011580381471389622	both	phased_verkko	asmgene	NA
6	0	TUE_02	TUE_02_06UL	Missing Multi-Copy Genes (%)	0.012942779291553186	both	unphased_verkko	asmgene	NA
6	1	TUE_02	TUE_02_06UL_01DX	Missing Multi-Copy Genes (%)	0.19005449591280654	haplotype1	phased_verkko	asmgene	NA
6	1	TUE_02	TUE_02_06UL_01DX	Missing Multi-Copy Genes (%)	0.21389645776566757	haplotype2	phased_verkko	asmgene	NA
6	1	TUE_02	TUE_02_06UL_01DX	Missing Multi-Copy Genes (%)	0.010899182561307952	both	phased_verkko	asmgene	NA
6	1	TUE_02	TUE_02_06UL_01DX	Missing Multi-Copy Genes (%)	0.012942779291553186	both	unphased_verkko	asmgene	NA
6	2	TUE_02	TUE_02_06UL_02DX	Missing Multi-Copy Genes (%)	0.19346049046321523	haplotype1	phased_verkko	asmgene	NA
6	2	TUE_02	TUE_02_06UL_02DX	Missing Multi-Copy Genes (%)	0.21253405994550412	haplotype2	phased_verkko	asmgene	NA
6	2	TUE_02	TUE_02_06UL_02DX	Missing Multi-Copy Genes (%)	0.010899182561307952	both	phased_verkko	asmgene	NA
6	2	TUE_02	TUE_02_06UL_02DX	Missing Multi-Copy Genes (%)	0.010899182561307952	both	unphased_verkko	asmgene	NA
1	0	TUE_02	TUE_02_01UL	Covered Variants (Total)	383074	both	phased_verkko	whatshap_compare_aggregated	ALL
1	0	TUE_02	TUE_02_01UL	Overall Switch Rate (%)	0.053627318729222384	both	phased_verkko	whatshap_compare_aggregated	ALL
1	0	TUE_02	TUE_02_01UL	Overall Switch Flip Rate (%)	0.042443425822550576	both	phased_verkko	whatshap_compare_aggregated	ALL
1	1	TUE_02	TUE_02_01UL_01DX	Covered Variants (Total)	397992	both	phased_verkko	whatshap_compare_aggregated	ALL
1	1	TUE_02	TUE_02_01UL_01DX	Overall Switch Rate (%)	0.053433807984780174	both	phased_verkko	whatshap_compare_aggregated	ALL
1	1	TUE_02	TUE_02_01UL_01DX	Overall Switch Flip Rate (%)	0.042312333830731304	both	phased_verkko	whatshap_compare_aggregated	ALL
1	2	TUE_02	TUE_02_01UL_02DX	Covered Variants (Total)	397763	both	phased_verkko	whatshap_compare_aggregated	ALL
1	2	TUE_02	TUE_02_01UL_02DX	Overall Switch Rate (%)	0.05344697662585454	both	phased_verkko	whatshap_compare_aggregated	ALL
1	2	TUE_02	TUE_02_01UL_02DX	Overall Switch Flip Rate (%)	0.04231658458760029	both	phased_verkko	whatshap_compare_aggregated	ALL
2	0	TUE_02	TUE_02_02UL	Covered Variants (Total)	401283	both	phased_verkko	whatshap_compare_aggregated	ALL
2	0	TUE_02	TUE_02_02UL	Overall Switch Rate (%)	0.0533693772310402	both	phased_verkko	whatshap_compare_aggregated	ALL
2	0	TUE_02	TUE_02_02UL	Overall Switch Flip Rate (%)	0.04230672463087225	both	phased_verkko	whatshap_compare_aggregated	ALL
2	1	TUE_02	TUE_02_02UL_01DX	Covered Variants (Total)	402387	both	phased_verkko	whatshap_compare_aggregated	ALL
2	1	TUE_02	TUE_02_02UL_01DX	Overall Switch Rate (%)	0.05320305467069155	both	phased_verkko	whatshap_compare_aggregated	ALL
2	1	TUE_02	TUE_02_02UL_01DX	Overall Switch Flip Rate (%)	0.04219063913462461	both	phased_verkko	whatshap_compare_aggregated	ALL
2	2	TUE_02	TUE_02_02UL_02DX	Covered Variants (Total)	401559	both	phased_verkko	whatshap_compare_aggregated	ALL
2	2	TUE_02	TUE_02_02UL_02DX	Overall Switch Rate (%)	0.053342657722498174	both	phased_verkko	whatshap_compare_aggregated	ALL
2	2	TUE_02	TUE_02_02UL_02DX	Overall Switch Flip Rate (%)	0.04229009856231394	both	phased_verkko	whatshap_compare_aggregated	ALL
3	0	TUE_02	TUE_02_03UL	Covered Variants (Total)	402000	both	phased_verkko	whatshap_compare_aggregated	ALL
3	0	TUE_02	TUE_02_03UL	Overall Switch Rate (%)	0.05353290768226764	both	phased_verkko	whatshap_compare_aggregated	ALL
3	0	TUE_02	TUE_02_03UL	Overall Switch Flip Rate (%)	0.042350674108051385	both	phased_verkko	whatshap_compare_aggregated	ALL
3	1	TUE_02	TUE_02_03UL_01DX	Covered Variants (Total)	402159	both	phased_verkko	whatshap_compare_aggregated	ALL
3	1	TUE_02	TUE_02_03UL_01DX	Overall Switch Rate (%)	0.053939456555742005	both	phased_verkko	whatshap_compare_aggregated	ALL
3	1	TUE_02	TUE_02_03UL_01DX	Overall Switch Flip Rate (%)	0.042590060605785754	both	phased_verkko	whatshap_compare_aggregated	ALL
3	2	TUE_02	TUE_02_03UL_02DX	Covered Variants (Total)	402493	both	phased_verkko	whatshap_compare_aggregated	ALL
3	2	TUE_02	TUE_02_03UL_02DX	Overall Switch Rate (%)	0.05294555551664977	both	phased_verkko	whatshap_compare_aggregated	ALL
3	2	TUE_02	TUE_02_03UL_02DX	Overall Switch Flip Rate (%)	0.04201057552421216	both	phased_verkko	whatshap_compare_aggregated	ALL
4	0	TUE_02	TUE_02_04UL	Covered Variants (Total)	402505	both	phased_verkko	whatshap_compare_aggregated	ALL
4	0	TUE_02	TUE_02_04UL	Overall Switch Rate (%)	0.05341356738688367	both	phased_verkko	whatshap_compare_aggregated	ALL
4	0	TUE_02	TUE_02_04UL	Overall Switch Flip Rate (%)	0.04224287812167035	both	phased_verkko	whatshap_compare_aggregated	ALL
4	1	TUE_02	TUE_02_04UL_01DX	Covered Variants (Total)	402897	both	phased_verkko	whatshap_compare_aggregated	ALL
4	1	TUE_02	TUE_02_04UL_01DX	Overall Switch Rate (%)	0.0535700944643012	both	phased_verkko	whatshap_compare_aggregated	ALL
4	1	TUE_02	TUE_02_04UL_01DX	Overall Switch Flip Rate (%)	0.04233084607051434	both	phased_verkko	whatshap_compare_aggregated	ALL
4	2	TUE_02	TUE_02_04UL_02DX	Covered Variants (Total)	402046	both	phased_verkko	whatshap_compare_aggregated	ALL
4	2	TUE_02	TUE_02_04UL_02DX	Overall Switch Rate (%)	0.05306909313589197	both	phased_verkko	whatshap_compare_aggregated	ALL
4	2	TUE_02	TUE_02_04UL_02DX	Overall Switch Flip Rate (%)	0.042047334821545025	both	phased_verkko	whatshap_compare_aggregated	ALL
5	0	TUE_02	TUE_02_05UL	Covered Variants (Total)	403521	both	phased_verkko	whatshap_compare_aggregated	ALL
5	0	TUE_02	TUE_02_05UL	Overall Switch Rate (%)	0.05327410697320374	both	phased_verkko	whatshap_compare_aggregated	ALL
5	0	TUE_02	TUE_02_05UL	Overall Switch Flip Rate (%)	0.042200940922201266	both	phased_verkko	whatshap_compare_aggregated	ALL
5	1	TUE_02	TUE_02_05UL_01DX	Covered Variants (Total)	402920	both	phased_verkko	whatshap_compare_aggregated	ALL
5	1	TUE_02	TUE_02_05UL_01DX	Overall Switch Rate (%)	0.053847508144172246	both	phased_verkko	whatshap_compare_aggregated	ALL
5	1	TUE_02	TUE_02_05UL_01DX	Overall Switch Flip Rate (%)	0.04253195776594496	both	phased_verkko	whatshap_compare_aggregated	ALL
5	2	TUE_02	TUE_02_05UL_02DX	Covered Variants (Total)	403144	both	phased_verkko	whatshap_compare_aggregated	ALL
5	2	TUE_02	TUE_02_05UL_02DX	Overall Switch Rate (%)	0.052964234465430596	both	phased_verkko	whatshap_compare_aggregated	ALL
5	2	TUE_02	TUE_02_05UL_02DX	Overall Switch Flip Rate (%)	0.042004745546601094	both	phased_verkko	whatshap_compare_aggregated	ALL
6	0	TUE_02	TUE_02_06UL	Covered Variants (Total)	403067	both	phased_verkko	whatshap_compare_aggregated	ALL
6	0	TUE_02	TUE_02_06UL	Overall Switch Rate (%)	0.05329442243816343	both	phased_verkko	whatshap_compare_aggregated	ALL
6	0	TUE_02	TUE_02_06UL	Overall Switch Flip Rate (%)	0.042223670019440745	both	phased_verkko	whatshap_compare_aggregated	ALL
6	1	TUE_02	TUE_02_06UL_01DX	Covered Variants (Total)	403047	both	phased_verkko	whatshap_compare_aggregated	ALL
6	1	TUE_02	TUE_02_06UL_01DX	Overall Switch Rate (%)	0.053495570978329694	both	phased_verkko	whatshap_compare_aggregated	ALL
6	1	TUE_02	TUE_02_06UL_01DX	Overall Switch Flip Rate (%)	0.042327498786801775	both	phased_verkko	whatshap_compare_aggregated	ALL
6	2	TUE_02	TUE_02_06UL_02DX	Covered Variants (Total)	403464	both	phased_verkko	whatshap_compare_aggregated	ALL
6	2	TUE_02	TUE_02_06UL_02DX	Overall Switch Rate (%)	0.05292965725857486	both	phased_verkko	whatshap_compare_aggregated	ALL
6	2	TUE_02	TUE_02_06UL_02DX	Overall Switch Flip Rate (%)	0.041978862313577704	both	phased_verkko	whatshap_compare_aggregated	ALL
