metric	value	haplotype	asm_method	asm_name	source	chromosome
MSC	0.053214463702309096	haplotype1	phased_verkko	T2T19	asmgene	NA
MSC	0.01619691012791406	haplotype2	phased_verkko	T2T19	asmgene	NA
MSC	0.05440500581427543	haplotype1	phased_verkko	T2T_HG002	asmgene	NA
MSC	0.018965612713882276	haplotype2	phased_verkko	T2T_HG002	asmgene	NA
total_blocks	22	both	phased_verkko	T2T00	whatshap_compare_aggregated	ALL
total_covered_variants	402647	both	phased_verkko	T2T00	whatshap_compare_aggregated	ALL
total_switches	21512	both	phased_verkko	T2T00	whatshap_compare_aggregated	ALL
total_het_variants	1625850	both	phased_verkko	T2T00	whatshap_compare_aggregated	ALL
overall_switch_rate	0.053429489516719796	both	phased_verkko	T2T00	whatshap_compare_aggregated	ALL
overall_switchflip_rate	0.04226025972813536	both	phased_verkko	T2T00	whatshap_compare_aggregated	ALL
overall_hamming_rate	0.4760100037998545	both	phased_verkko	T2T00	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_verkko	T2T00_1	whatshap_compare_aggregated	ALL
total_covered_variants	400528	both	phased_verkko	T2T00_1	whatshap_compare_aggregated	ALL
total_switches	21703	both	phased_verkko	T2T00_1	whatshap_compare_aggregated	ALL
total_het_variants	1620321	both	phased_verkko	T2T00_1	whatshap_compare_aggregated	ALL
overall_switch_rate	0.05418906965634784	both	phased_verkko	T2T00_1	whatshap_compare_aggregated	ALL
overall_switchflip_rate	0.04260868901349268	both	phased_verkko	T2T00_1	whatshap_compare_aggregated	ALL
overall_hamming_rate	0.47489563775815924	both	phased_verkko	T2T00_1	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_verkko	T2T00_2	whatshap_compare_aggregated	ALL
total_covered_variants	403186	both	phased_verkko	T2T00_2	whatshap_compare_aggregated	ALL
total_switches	21338	both	phased_verkko	T2T00_2	whatshap_compare_aggregated	ALL
total_het_variants	1627811	both	phased_verkko	T2T00_2	whatshap_compare_aggregated	ALL
overall_switch_rate	0.05292645226597985	both	phased_verkko	T2T00_2	whatshap_compare_aggregated	ALL
overall_switchflip_rate	0.04177960358474423	both	phased_verkko	T2T00_2	whatshap_compare_aggregated	ALL
overall_hamming_rate	0.46830991155446866	both	phased_verkko	T2T00_2	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_verkko	T2T01	whatshap_compare_aggregated	ALL
total_covered_variants	403171	both	phased_verkko	T2T01	whatshap_compare_aggregated	ALL
total_switches	21521	both	phased_verkko	T2T01	whatshap_compare_aggregated	ALL
total_het_variants	1614972	both	phased_verkko	T2T01	whatshap_compare_aggregated	ALL
overall_switch_rate	0.05338237142312133	both	phased_verkko	T2T01	whatshap_compare_aggregated	ALL
overall_switchflip_rate	0.0418506260711292	both	phased_verkko	T2T01	whatshap_compare_aggregated	ALL
overall_hamming_rate	0.4728093042406324	both	phased_verkko	T2T01	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_verkko	T2T02	whatshap_compare_aggregated	ALL
total_covered_variants	398544	both	phased_verkko	T2T02	whatshap_compare_aggregated	ALL
total_switches	21086	both	phased_verkko	T2T02	whatshap_compare_aggregated	ALL
total_het_variants	1618572	both	phased_verkko	T2T02	whatshap_compare_aggregated	ALL
overall_switch_rate	0.05291062703634129	both	phased_verkko	T2T02	whatshap_compare_aggregated	ALL
overall_switchflip_rate	0.041789500764709865	both	phased_verkko	T2T02	whatshap_compare_aggregated	ALL
overall_hamming_rate	0.47583453771729095	both	phased_verkko	T2T02	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_verkko	T2T03	whatshap_compare_aggregated	ALL
total_covered_variants	405481	both	phased_verkko	T2T03	whatshap_compare_aggregated	ALL
total_switches	21707	both	phased_verkko	T2T03	whatshap_compare_aggregated	ALL
total_het_variants	1609900	both	phased_verkko	T2T03	whatshap_compare_aggregated	ALL
overall_switch_rate	0.053537041468841896	both	phased_verkko	T2T03	whatshap_compare_aggregated	ALL
overall_switchflip_rate	0.04222882387642626	both	phased_verkko	T2T03	whatshap_compare_aggregated	ALL
overall_hamming_rate	0.4811372172802178	both	phased_verkko	T2T03	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_verkko	T2T04	whatshap_compare_aggregated	ALL
total_covered_variants	406839	both	phased_verkko	T2T04	whatshap_compare_aggregated	ALL
total_switches	21445	both	phased_verkko	T2T04	whatshap_compare_aggregated	ALL
total_het_variants	1626034	both	phased_verkko	T2T04	whatshap_compare_aggregated	ALL
overall_switch_rate	0.05271423146493977	both	phased_verkko	T2T04	whatshap_compare_aggregated	ALL
overall_switchflip_rate	0.041601095390760255	both	phased_verkko	T2T04	whatshap_compare_aggregated	ALL
overall_hamming_rate	0.47629652024510927	both	phased_verkko	T2T04	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_verkko	T2T04_1	whatshap_compare_aggregated	ALL
total_covered_variants	402122	both	phased_verkko	T2T04_1	whatshap_compare_aggregated	ALL
total_switches	21532	both	phased_verkko	T2T04_1	whatshap_compare_aggregated	ALL
total_het_variants	1618488	both	phased_verkko	T2T04_1	whatshap_compare_aggregated	ALL
overall_switch_rate	0.05354893803989551	both	phased_verkko	T2T04_1	whatshap_compare_aggregated	ALL
overall_switchflip_rate	0.04213136755118425	both	phased_verkko	T2T04_1	whatshap_compare_aggregated	ALL
overall_hamming_rate	0.4739904805009425	both	phased_verkko	T2T04_1	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_verkko	T2T04_2	whatshap_compare_aggregated	ALL
total_covered_variants	401791	both	phased_verkko	T2T04_2	whatshap_compare_aggregated	ALL
total_switches	21099	both	phased_verkko	T2T04_2	whatshap_compare_aggregated	ALL
total_het_variants	1618036	both	phased_verkko	T2T04_2	whatshap_compare_aggregated	ALL
overall_switch_rate	0.05251536917814837	both	phased_verkko	T2T04_2	whatshap_compare_aggregated	ALL
overall_switchflip_rate	0.04157373449501506	both	phased_verkko	T2T04_2	whatshap_compare_aggregated	ALL
overall_hamming_rate	0.4714590421388234	both	phased_verkko	T2T04_2	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_verkko	T2T05	whatshap_compare_aggregated	ALL
total_covered_variants	405416	both	phased_verkko	T2T05	whatshap_compare_aggregated	ALL
total_switches	21536	both	phased_verkko	T2T05	whatshap_compare_aggregated	ALL
total_het_variants	1596012	both	phased_verkko	T2T05	whatshap_compare_aggregated	ALL
overall_switch_rate	0.053123756527404205	both	phased_verkko	T2T05	whatshap_compare_aggregated	ALL
overall_switchflip_rate	0.04205548347987836	both	phased_verkko	T2T05	whatshap_compare_aggregated	ALL
overall_hamming_rate	0.47418207470844764	both	phased_verkko	T2T05	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_verkko	T2T06	whatshap_compare_aggregated	ALL
total_covered_variants	401591	both	phased_verkko	T2T06	whatshap_compare_aggregated	ALL
total_switches	21270	both	phased_verkko	T2T06	whatshap_compare_aggregated	ALL
total_het_variants	1583804	both	phased_verkko	T2T06	whatshap_compare_aggregated	ALL
overall_switch_rate	0.05296734960978358	both	phased_verkko	T2T06	whatshap_compare_aggregated	ALL
overall_switchflip_rate	0.04196299296065913	both	phased_verkko	T2T06	whatshap_compare_aggregated	ALL
overall_hamming_rate	0.48134544847867605	both	phased_verkko	T2T06	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_verkko	T2T07	whatshap_compare_aggregated	ALL
total_covered_variants	388925	both	phased_verkko	T2T07	whatshap_compare_aggregated	ALL
total_switches	22126	both	phased_verkko	T2T07	whatshap_compare_aggregated	ALL
total_het_variants	1595800	both	phased_verkko	T2T07	whatshap_compare_aggregated	ALL
overall_switch_rate	0.05689347204025166	both	phased_verkko	T2T07	whatshap_compare_aggregated	ALL
overall_switchflip_rate	0.044777317203465866	both	phased_verkko	T2T07	whatshap_compare_aggregated	ALL
overall_hamming_rate	0.4760789355274153	both	phased_verkko	T2T07	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_verkko	T2T08	whatshap_compare_aggregated	ALL
total_covered_variants	381735	both	phased_verkko	T2T08	whatshap_compare_aggregated	ALL
total_switches	23090	both	phased_verkko	T2T08	whatshap_compare_aggregated	ALL
total_het_variants	1590737	both	phased_verkko	T2T08	whatshap_compare_aggregated	ALL
overall_switch_rate	0.0604905574505153	both	phased_verkko	T2T08	whatshap_compare_aggregated	ALL
overall_switchflip_rate	0.04749124204009578	both	phased_verkko	T2T08	whatshap_compare_aggregated	ALL
overall_hamming_rate	0.4754214310974891	both	phased_verkko	T2T08	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_verkko	T2T09	whatshap_compare_aggregated	ALL
total_covered_variants	396718	both	phased_verkko	T2T09	whatshap_compare_aggregated	ALL
total_switches	22982	both	phased_verkko	T2T09	whatshap_compare_aggregated	ALL
total_het_variants	1613127	both	phased_verkko	T2T09	whatshap_compare_aggregated	ALL
overall_switch_rate	0.05793364719878894	both	phased_verkko	T2T09	whatshap_compare_aggregated	ALL
overall_switchflip_rate	0.04544042998061764	both	phased_verkko	T2T09	whatshap_compare_aggregated	ALL
overall_hamming_rate	0.47711976769392866	both	phased_verkko	T2T09	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_verkko	T2T10	whatshap_compare_aggregated	ALL
total_covered_variants	398882	both	phased_verkko	T2T10	whatshap_compare_aggregated	ALL
total_switches	21478	both	phased_verkko	T2T10	whatshap_compare_aggregated	ALL
total_het_variants	1591885	both	phased_verkko	T2T10	whatshap_compare_aggregated	ALL
overall_switch_rate	0.05384863000994085	both	phased_verkko	T2T10	whatshap_compare_aggregated	ALL
overall_switchflip_rate	0.04239594718724803	both	phased_verkko	T2T10	whatshap_compare_aggregated	ALL
overall_hamming_rate	0.47911913799068395	both	phased_verkko	T2T10	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_verkko	T2T11	whatshap_compare_aggregated	ALL
total_covered_variants	403620	both	phased_verkko	T2T11	whatshap_compare_aggregated	ALL
total_switches	21180	both	phased_verkko	T2T11	whatshap_compare_aggregated	ALL
total_het_variants	1617647	both	phased_verkko	T2T11	whatshap_compare_aggregated	ALL
overall_switch_rate	0.05247806225683097	both	phased_verkko	T2T11	whatshap_compare_aggregated	ALL
overall_switchflip_rate	0.041343196219338754	both	phased_verkko	T2T11	whatshap_compare_aggregated	ALL
overall_hamming_rate	0.4695753431445419	both	phased_verkko	T2T11	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_verkko	T2T12	whatshap_compare_aggregated	ALL
total_covered_variants	401870	both	phased_verkko	T2T12	whatshap_compare_aggregated	ALL
total_switches	21065	both	phased_verkko	T2T12	whatshap_compare_aggregated	ALL
total_het_variants	1610239	both	phased_verkko	T2T12	whatshap_compare_aggregated	ALL
overall_switch_rate	0.052420455029681505	both	phased_verkko	T2T12	whatshap_compare_aggregated	ALL
overall_switchflip_rate	0.04142870120519584	both	phased_verkko	T2T12	whatshap_compare_aggregated	ALL
overall_hamming_rate	0.4825540597705726	both	phased_verkko	T2T12	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_verkko	T2T13	whatshap_compare_aggregated	ALL
total_covered_variants	337518	both	phased_verkko	T2T13	whatshap_compare_aggregated	ALL
total_switches	21842	both	phased_verkko	T2T13	whatshap_compare_aggregated	ALL
total_het_variants	1525716	both	phased_verkko	T2T13	whatshap_compare_aggregated	ALL
overall_switch_rate	0.06471795783188478	both	phased_verkko	T2T13	whatshap_compare_aggregated	ALL
overall_switchflip_rate	0.05084812285712884	both	phased_verkko	T2T13	whatshap_compare_aggregated	ALL
overall_hamming_rate	0.4814202501792497	both	phased_verkko	T2T13	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_verkko	T2T15	whatshap_compare_aggregated	ALL
total_covered_variants	402088	both	phased_verkko	T2T15	whatshap_compare_aggregated	ALL
total_switches	21516	both	phased_verkko	T2T15	whatshap_compare_aggregated	ALL
total_het_variants	1604555	both	phased_verkko	T2T15	whatshap_compare_aggregated	ALL
overall_switch_rate	0.05351378378311646	both	phased_verkko	T2T15	whatshap_compare_aggregated	ALL
overall_switchflip_rate	0.04229419442428191	both	phased_verkko	T2T15	whatshap_compare_aggregated	ALL
overall_hamming_rate	0.47846988718887407	both	phased_verkko	T2T15	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_verkko	T2T16	whatshap_compare_aggregated	ALL
total_covered_variants	401199	both	phased_verkko	T2T16	whatshap_compare_aggregated	ALL
total_switches	21744	both	phased_verkko	T2T16	whatshap_compare_aggregated	ALL
total_het_variants	1590341	both	phased_verkko	T2T16	whatshap_compare_aggregated	ALL
overall_switch_rate	0.05420061801983116	both	phased_verkko	T2T16	whatshap_compare_aggregated	ALL
overall_switchflip_rate	0.04257978552528765	both	phased_verkko	T2T16	whatshap_compare_aggregated	ALL
overall_hamming_rate	0.47835862003644075	both	phased_verkko	T2T16	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_verkko	T2T17	whatshap_compare_aggregated	ALL
total_covered_variants	401988	both	phased_verkko	T2T17	whatshap_compare_aggregated	ALL
total_switches	21569	both	phased_verkko	T2T17	whatshap_compare_aggregated	ALL
total_het_variants	1606652	both	phased_verkko	T2T17	whatshap_compare_aggregated	ALL
overall_switch_rate	0.053658926267196295	both	phased_verkko	T2T17	whatshap_compare_aggregated	ALL
overall_switchflip_rate	0.04224001563493007	both	phased_verkko	T2T17	whatshap_compare_aggregated	ALL
overall_hamming_rate	0.4783724887310069	both	phased_verkko	T2T17	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_verkko	T2T18	whatshap_compare_aggregated	ALL
total_covered_variants	401627	both	phased_verkko	T2T18	whatshap_compare_aggregated	ALL
total_switches	21373	both	phased_verkko	T2T18	whatshap_compare_aggregated	ALL
total_het_variants	1613948	both	phased_verkko	T2T18	whatshap_compare_aggregated	ALL
overall_switch_rate	0.05321911072003065	both	phased_verkko	T2T18	whatshap_compare_aggregated	ALL
overall_switchflip_rate	0.04185467107820913	both	phased_verkko	T2T18	whatshap_compare_aggregated	ALL
overall_hamming_rate	0.4765117883010853	both	phased_verkko	T2T18	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_verkko	T2T19	whatshap_compare_aggregated	ALL
total_covered_variants	342347	both	phased_verkko	T2T19	whatshap_compare_aggregated	ALL
total_switches	21904	both	phased_verkko	T2T19	whatshap_compare_aggregated	ALL
total_het_variants	1543490	both	phased_verkko	T2T19	whatshap_compare_aggregated	ALL
overall_switch_rate	0.06398620648470708	both	phased_verkko	T2T19	whatshap_compare_aggregated	ALL
overall_switchflip_rate	0.05010752688724859	both	phased_verkko	T2T19	whatshap_compare_aggregated	ALL
overall_hamming_rate	0.4755292145104236	both	phased_verkko	T2T19	whatshap_compare_aggregated	ALL
total_blocks	22	both	phased_verkko	T2T_HG002	whatshap_compare_aggregated	ALL
total_covered_variants	1181432	both	phased_verkko	T2T_HG002	whatshap_compare_aggregated	ALL
total_switches	1064	both	phased_verkko	T2T_HG002	whatshap_compare_aggregated	ALL
total_het_variants	3115817	both	phased_verkko	T2T_HG002	whatshap_compare_aggregated	ALL
overall_switch_rate	9.006185813526972e-4	both	phased_verkko	T2T_HG002	whatshap_compare_aggregated	ALL
overall_switchflip_rate	4.6723826475902105e-4	both	phased_verkko	T2T_HG002	whatshap_compare_aggregated	ALL
overall_hamming_rate	4.8669749930592155e-4	both	phased_verkko	T2T_HG002	whatshap_compare_aggregated	ALL
